with_beam;run;time_created;time_created_HUMAN;time_completed;time_completed_HUMAN;DAQ_time_start;DAQ_time_start_HUMAN;DAQ_time_end;DAQ_time_end_HUMAN;TRGTimeStart;TRGTimeStart_HUMAN;TRGTimeEnd;TRGTimeEnd_HUMAN;duration;pauseDuration;numberOfLDCs;numberOfGDCs;numberOfDetectors;partition;totalSubEvents;averageSubEventsPerSecond;totalEvents;totalEventsPhysics;totalEventsCalibration;totalEventsIncomplete;averageEventsPerSecond;totalDataReadout;averageDataRateReadout;totalDataEventBuilder;averageDataRateEventBuilder;totalDataRecorded;averageDataRateRecorded;run_type;HLTmode;LHCperiod;LDClocalRecording;GDClocalRecording;GDCmStreamRecording;eventBuilding;eor_reason;ecs_success;daq_success;dataMigrated;L3_magnetCurrent;Dipole_magnetCurrent;runQualityOverview;LHCFillNumber;ctp_act_config;numberOfPar;numberOfFailedPar
1;256512;1466138112.000000;17/06/2016 06:35:12;1466152161.000000;17/06/2016 10:29:21;1466138181.000000;17/06/2016 06:36:21;1466152161.000000;17/06/2016 10:29:21;1466138185.000000;17/06/2016 06:36:25;1466152098.000000;17/06/2016 10:28:18;13913.000000;188;200;18;17;PHYSICS_1;;;7167749;7099311;65240;7;512.714520743;39043146126172.0;2792785845.9000000000;11542874202116.0;825670543.8000000000;11619298787791.0;831137252.3000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.894736842;5024;pp2016 (v224);9;1
1;256556;1466187199.000000;17/06/2016 20:13:19;1466189727.000000;17/06/2016 20:55:27;1466187269.000000;17/06/2016 20:14:29;1466189727.000000;17/06/2016 20:55:27;1466187273.000000;17/06/2016 20:14:33;1466189654.000000;17/06/2016 20:54:14;2381.000000;24;200;18;17;PHYSICS_1;;;1198895;1186436;10884;106;487.752237591;6561755573504.0;2669550680.8000000000;1944230040996.0;790980488.6000000000;1956828931415.0;796106156.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.894736842;5026;pp2016 (v224);2;1
1;256557;1466189831.000000;17/06/2016 20:57:11;1466193595.000000;17/06/2016 21:59:55;1466189901.000000;17/06/2016 20:58:21;1466193594.000000;17/06/2016 21:59:54;1466189906.000000;17/06/2016 20:58:26;1466193533.000000;17/06/2016 21:58:53;3627.000000;0;185;18;16;PHYSICS_1;;;1937362;1918236;18016;0;524.603845112;10510293261848.0;2846004132.6000000000;3094145616608.0;837840676.0000000000;3113106425674.0;842974932.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5026;pp2016 (v224);0;0
1;256560;1466193841.000000;17/06/2016 22:04:01;1466216493.000000;18/06/2016 04:21:33;1466193908.000000;17/06/2016 22:05:08;1466216492.000000;18/06/2016 04:21:32;1466193912.000000;17/06/2016 22:05:12;1466216418.000000;18/06/2016 04:20:18;22506.000000;23;200;18;17;PHYSICS_1;;;11677179;11563086;112694;2;517.055393198;64513143459132.0;2856586231.8000000000;19177665720588.0;849170462.3000000000;19310553129560.0;855054601.9000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.894736842;5026;pp2016 (v224);2;1
1;256561;1466216722.000000;18/06/2016 04:25:22;1466220441.000000;18/06/2016 05:27:21;1466216786.000000;18/06/2016 04:26:26;1466220440.000000;18/06/2016 05:27:20;1466216791.000000;18/06/2016 04:26:31;1466220379.000000;18/06/2016 05:26:19;3588.000000;45;132;18;16;PHYSICS_1;;;1692641;1691152;433;1;463.229611384;8361603479732.0;2288342495.8000000000;2484531455576.0;679948400.5000000000;2499399200081.0;684017296.1000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5026;pp2016 (v224);2;0
1;256562;1466220528.000000;18/06/2016 05:28:48;1466225867.000000;18/06/2016 06:57:47;1466220597.000000;18/06/2016 05:29:57;1466225867.000000;18/06/2016 06:57:47;1466220601.000000;18/06/2016 05:30:01;1466225803.000000;18/06/2016 06:56:43;5202.000000;24;200;18;17;PHYSICS_1;;;2466176;2438676;25899;0;467.965085388;14576150169560.0;2765872897.4000000000;4346701424148.0;824801029.3000000000;4374760172988.0;830125270.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5026;pp2016 (v224);1;0
1;256564;1466226234.000000;18/06/2016 07:03:54;1466240627.000000;18/06/2016 11:03:47;1466226302.000000;18/06/2016 07:05:02;1466240626.000000;18/06/2016 11:03:46;1466226307.000000;18/06/2016 07:05:07;1466240564.000000;18/06/2016 11:02:44;14257.000000;70;200;18;17;PHYSICS_1;;;7917793;7845266;70351;354129;552.764102206;39086560107260.0;2728746167.8000000000;11654100541228.0;813606572.3000000000;11736966906553.0;819391713.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:HLT;Yes;No;Yes;30;6;0.894736842;5026;pp2016 (v224);3;0
1;256565;1466240737.000000;18/06/2016 11:05:37;1466252668.000000;18/06/2016 14:24:28;1466240805.000000;18/06/2016 11:06:45;1466252667.000000;18/06/2016 14:24:27;1466240810.000000;18/06/2016 11:06:50;1466252605.000000;18/06/2016 14:23:25;11795.000000;22;200;18;17;PHYSICS_1;;;6377433;6316794;59039;0;537.635558927;32298984241864.0;2722895316.3000000000;9630136980016.0;811847663.1000000000;9697642062586.0;817538531.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;Yes;Yes;30;6;0.894736842;5026;pp2016 (v224);1;0
1;256567;1466253095.000000;18/06/2016 14:31:35;1466259301.000000;18/06/2016 16:15:01;1466253160.000000;18/06/2016 14:32:40;1466259301.000000;18/06/2016 16:15:01;1466253165.000000;18/06/2016 14:32:45;1466259237.000000;18/06/2016 16:13:57;6072.000000;0;200;18;17;PHYSICS_1;;;3318331;3286408;30719;2;540.356782283;16655755523744.0;2712222036.1000000000;4969831526976.0;809287009.8000000000;5004016823565.0;814853741.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.894736842;5026;pp2016 (v224);0;0
1;256589;1466276365.000000;18/06/2016 20:59:25;1466282123.000000;18/06/2016 22:35:23;1466276458.000000;18/06/2016 21:00:58;1466282123.000000;18/06/2016 22:35:23;1466276462.000000;18/06/2016 21:01:02;1466282058.000000;18/06/2016 22:34:18;5596.000000;0;200;18;17;PHYSICS_1;;;3149075;3119547;28330;1496;555.882612533;21280649287352.0;3756513554.7000000000;6289468020720.0;1110232660.3000000000;6325956611566.0;1116673717.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.894736842;5027;pp2016 (v224);0;0
1;256591;1466282438.000000;18/06/2016 22:40:38;1466286300.000000;18/06/2016 23:45:00;1466282504.000000;18/06/2016 22:41:44;1466286299.000000;18/06/2016 23:44:59;1466282509.000000;18/06/2016 22:41:49;1466286227.000000;18/06/2016 23:43:47;3718.000000;0;200;18;17;PHYSICS_1;;;2061891;2042791;17923;173;543.317786561;12662284506568.0;3336570357.5000000000;3755305033776.0;989540193.4000000000;3778010140290.0;995523093.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.894736842;5027;pp2016 (v224);1;1
1;256592;1466286384.000000;18/06/2016 23:46:24;1466307528.000000;19/06/2016 05:38:48;1466286447.000000;18/06/2016 23:47:27;1466307528.000000;19/06/2016 05:38:48;1466286452.000000;18/06/2016 23:47:32;1466307466.000000;19/06/2016 05:37:46;21014.000000;70;200;18;17;PHYSICS_1;;;11208677;11102192;104485;2;531.695697547;66756987125876.0;3166689774.0000000000;19864073474236.0;942273776.1000000000;19994972741246.0;948483124.2000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.894736842;5027;pp2016 (v224);3;0
1;256619;1466324978.000000;19/06/2016 10:29:38;1466334571.000000;19/06/2016 13:09:31;1466325043.000000;19/06/2016 10:30:43;1466334570.000000;19/06/2016 13:09:30;1466325048.000000;19/06/2016 10:30:48;1466334508.000000;19/06/2016 13:08:28;9460.000000;0;195;18;16;PHYSICS_1;;;5609422;5560318;47934;0;588.792064658;35423516942460.0;3718223674.0000000000;10462751230152.0;1098220975.1000000000;10524707890420.0;1104724245.9000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5028;pp2016 (v224);0;0
1;256620;1466334908.000000;19/06/2016 13:15:08;1466339428.000000;19/06/2016 14:30:28;1466334977.000000;19/06/2016 13:16:17;1466339428.000000;19/06/2016 14:30:28;1466334981.000000;19/06/2016 13:16:21;1466339364.000000;19/06/2016 14:29:24;4383.000000;69;195;18;16;PHYSICS_1;;;2183674;2161425;20299;8;490.603010559;14141222016380.0;3177088747.8000000000;4181683071036.0;939492938.9000000000;4206047573826.0;944966878.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.888888888;5028;pp2016 (v224);3;0
1;256658;1466358570.000000;19/06/2016 19:49:30;1466373561.000000;19/06/2016 23:59:21;1466358633.000000;19/06/2016 19:50:33;1466373560.000000;19/06/2016 23:59:20;1466358637.000000;19/06/2016 19:50:37;1466373498.000000;19/06/2016 23:58:18;14861.000000;137;195;18;16;PHYSICS_1;;;8100737;8027509;70888;1;542.690225765;47605183752100.0;3189199688.6000000000;14118170271176.0;945814314.4000000000;14206053080049.0;951701820.9000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.888888888;5029;pp2016 (v224);6;0
1;256676;1466388148.000000;20/06/2016 04:02:28;1466411223.000000;20/06/2016 10:27:03;1466388212.000000;20/06/2016 04:03:32;1466411222.000000;20/06/2016 10:27:02;1466388216.000000;20/06/2016 04:03:36;1466411159.000000;20/06/2016 10:25:59;22943.000000;48;195;18;16;PHYSICS_1;;;12558535;12441911;115064;3;545.785962624;77445886790220.0;3365749100.0000000000;23564209176968.0;1024085579.2000000000;23711153050657.0;1030471666.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;-0.055555555;5030;pp2016 (v224);2;0
1;256677;1466411331.000000;20/06/2016 10:28:51;1466428668.000000;20/06/2016 15:17:48;1466411401.000000;20/06/2016 10:30:01;1466428667.000000;20/06/2016 15:17:47;1466411405.000000;20/06/2016 10:30:05;1466428604.000000;20/06/2016 15:16:44;17199.000000;46;194;18;15;PHYSICS_1;;;9228917;9141503;85668;1;534.51390015;53054436614240.0;3072769408.9000000000;16181540538208.0;937191042.4000000000;16284031151395.0;943127021.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.941176470;5030;pp2016 (v224);2;0
1;256681;1466428818.000000;20/06/2016 15:20:18;1466442069.000000;20/06/2016 19:01:09;1466428883.000000;20/06/2016 15:21:23;1466442069.000000;20/06/2016 19:01:09;1466428887.000000;20/06/2016 15:21:27;1466442006.000000;20/06/2016 19:00:06;13119.000000;48;200;18;17;PHYSICS_1;;;6868621;6802319;64702;5;520.902548157;38438214270348.0;2915077678.6000000000;12050159131748.0;913860088.9000000000;12127795720633.0;919747893.3000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;5030;pp2016 (v224);2;0
1;256691;1466462819.000000;21/06/2016 00:46:59;1466466983.000000;21/06/2016 01:56:23;1466462884.000000;21/06/2016 00:48:04;1466466982.000000;21/06/2016 01:56:22;1466462888.000000;21/06/2016 00:48:08;1466466921.000000;21/06/2016 01:55:21;4033.000000;23;200;18;17;PHYSICS_1;;;1963301;1942030;19672;1;479.087603709;11542776387860.0;2816685306.9000000000;3646373535668.0;889793444.5000000000;3669053077106.0;895327739.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5030;pp2016 (v224);1;0
1;256692;1466467113.000000;21/06/2016 01:58:33;1466470959.000000;21/06/2016 03:02:39;1466467174.000000;21/06/2016 01:59:34;1466470958.000000;21/06/2016 03:02:38;1466467179.000000;21/06/2016 01:59:39;1466470896.000000;21/06/2016 03:01:36;3717.000000;0;192;18;15;PHYSICS_1;;;961698;941842;18704;0;254.148520084;10316000033364.0;2726215653.6000000000;3202989221260.0;846455925.3000000000;3218859035009.0;850649850.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.882352941;5030;pp2016 (v224);0;0
1;256695;1466473077.000000;21/06/2016 03:37:57;1466486479.000000;21/06/2016 07:21:19;1466473164.000000;21/06/2016 03:39:24;1466486478.000000;21/06/2016 07:21:18;1466473168.000000;21/06/2016 03:39:28;1466486417.000000;21/06/2016 07:20:17;13249.000000;47;200;18;17;PHYSICS_1;;;6763332;6695794;65938;1;507.986480396;34955271713292.0;2625452284.3000000000;11040516221452.0;829241116.2000000000;11114912653994.0;834828951.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;5030;pp2016 (v224);2;0
1;256697;1466486782.000000;21/06/2016 07:26:22;1466492355.000000;21/06/2016 08:59:15;1466486848.000000;21/06/2016 07:27:28;1466492354.000000;21/06/2016 08:59:14;1466486853.000000;21/06/2016 07:27:33;1466492292.000000;21/06/2016 08:58:12;5439.000000;0;200;18;17;PHYSICS_1;;;2884419;2855679;27539;1;523.868325463;14902223353008.0;2706542563.2000000000;4704557900392.0;854442045.1000000000;4735499936891.0;860061739.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.947368421;5030;pp2016 (v224);0;0
1;256942;1466740760.000000;24/06/2016 05:59:20;1466748635.000000;24/06/2016 08:10:35;1466740821.000000;24/06/2016 06:00:21;1466748635.000000;24/06/2016 08:10:35;1466740826.000000;24/06/2016 06:00:26;1466748570.000000;24/06/2016 08:09:30;7744.000000;69;201;18;17;PHYSICS_1;;;4292068;4253205;37054;4;549.279242385;26419044292620.0;3380988519.7000000000;7737814708044.0;990250154.6000000000;7785547216920.0;996358742.9000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;5038;pp2016 (v224);3;0
1;257206;1467173027.000000;29/06/2016 06:03:47;1467179222.000000;29/06/2016 07:47:02;1467173095.000000;29/06/2016 06:04:55;1467179222.000000;29/06/2016 07:47:02;1467173099.000000;29/06/2016 06:04:59;1467179159.000000;29/06/2016 07:45:59;6060.000000;0;188;18;14;PHYSICS_1;;;1652519;1620891;30499;0;269.710951526;19961332849760.0;3257929304.7000000000;5993299379144.0;978178452.6000000000;6020639198023.0;982640639.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.937500000;5052;pp2016 (v224);0;0
1;257209;1467181857.000000;29/06/2016 08:30:57;1467216653.000000;29/06/2016 18:10:53;1467181920.000000;29/06/2016 08:32:00;1467216652.000000;29/06/2016 18:10:52;1467181925.000000;29/06/2016 08:32:05;1467216590.000000;29/06/2016 18:09:50;34665.000000;117;188;18;14;PHYSICS_1;;;8844448;8671376;170816;0;254.648393412;101284078184092.0;2916160261.0000000000;30520984206896.0;878756887.2000000000;30671690228310.0;883095998.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;-0.062500000;5052;pp2016 (v224);5;0
1;257224;1467217190.000000;29/06/2016 18:19:50;1467220222.000000;29/06/2016 19:10:22;1467217256.000000;29/06/2016 18:20:56;1467220222.000000;29/06/2016 19:10:22;1467217260.000000;29/06/2016 18:21:00;1467220159.000000;29/06/2016 19:09:19;2899.000000;0;201;18;17;PHYSICS_1;;;1536406;1520523;14677;0;518.006068779;7975445926472.0;2688956819.4000000000;2399334630904.0;808946268.0000000000;2415363251175.0;814350388.1000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.947368421;5052;pp2016 (v224);0;0
1;257358;1467339836.000000;01/07/2016 04:23:56;1467343621.000000;01/07/2016 05:27:01;1467339900.000000;01/07/2016 04:25:00;1467343620.000000;01/07/2016 05:27:00;1467339905.000000;01/07/2016 04:25:05;1467343559.000000;01/07/2016 05:25:59;3654.000000;23;187;18;16;PHYSICS_1;;;1684595;1665629;17470;0;452.848118279;12282342359540.0;3301704935.4000000000;3499580085652.0;940747334.9000000000;2623833940425.0;705331704.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5060;pp2016 (v225);1;0
1;257364;1467343811.000000;01/07/2016 05:30:11;1467354341.000000;01/07/2016 08:25:41;1467343900.000000;01/07/2016 05:31:40;1467354341.000000;01/07/2016 08:25:41;1467343905.000000;01/07/2016 05:31:45;1467354280.000000;01/07/2016 08:24:40;10375.000000;69;202;18;17;PHYSICS_1;;;4544783;4492447;50518;1;435.282348434;31430541726000.0;3010299945.0000000000;9022706612284.0;864161154.3000000000;6720183707043.0;643634106.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.894736842;5060;pp2016 (v225);3;0
1;257433;1467432054.000000;02/07/2016 06:00:54;1467445287.000000;02/07/2016 09:41:27;1467432118.000000;02/07/2016 06:01:58;1467445286.000000;02/07/2016 09:41:26;1467432123.000000;02/07/2016 06:02:03;1467445226.000000;02/07/2016 09:40:26;13103.000000;71;202;18;17;PHYSICS_1;;;6102469;6036649;64002;0;463.431728432;46342721770312.0;3519343998.4000000000;13241759202036.0;1005601397.5000000000;9887944961926.0;750907120.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.894736842;5068;pp2016 (v225);3;0
1;257487;1467483331.000000;02/07/2016 20:15:31;1467487684.000000;02/07/2016 21:28:04;1467483396.000000;02/07/2016 20:16:36;1467487683.000000;02/07/2016 21:28:03;1467483401.000000;02/07/2016 20:16:41;1467487613.000000;02/07/2016 21:26:53;4212.000000;24;202;18;17;PHYSICS_1;;;1811809;1790101;20117;1;422.628644739;12012781360500.0;2802141674.9000000000;3457424667548.0;806490475.3000000000;2569576276664.0;599387981.5000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;-0.052631578;5069;pp2016 (v225);2;1
1;257488;1467487842.000000;02/07/2016 21:30:42;1467492313.000000;02/07/2016 22:45:13;1467487907.000000;02/07/2016 21:31:47;1467492313.000000;02/07/2016 22:45:13;1467487912.000000;02/07/2016 21:31:52;1467492252.000000;02/07/2016 22:44:12;4340.000000;24;187;18;16;PHYSICS_1;;;1855651;1833291;20864;0;421.164548343;12054348285624.0;2735893846.0000000000;3451186928416.0;783292539.4000000000;2577633051107.0;585027928.1000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.055555555;5069;pp2016 (v225);1;0
1;257490;1467492430.000000;02/07/2016 22:47:10;1467527994.000000;03/07/2016 08:39:54;1467492494.000000;02/07/2016 22:48:14;1467527993.000000;03/07/2016 08:39:53;1467492498.000000;02/07/2016 22:48:18;1467527839.000000;03/07/2016 08:37:19;35341.000000;94;202;18;17;PHYSICS_1;;;16061378;15882753;176425;695447;452.445928054;96796292490692.0;2726732935.9000000000;27969546749824.0;787896750.6000000000;20758000267656.0;584748873.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Subsystem_failure:HLT;Yes;No;Yes;30;6;-0.052631578;5069;pp2016 (v225);4;0
1;257491;1467529103.000000;03/07/2016 08:58:23;1467548937.000000;03/07/2016 14:28:57;1467529171.000000;03/07/2016 08:59:31;1467548937.000000;03/07/2016 14:28:57;1467529176.000000;03/07/2016 08:59:36;1467548867.000000;03/07/2016 14:27:47;19691.000000;93;202;18;17;PHYSICS_1;;;8352720;8254201;95898;5;422.580188201;51327310274836.0;2596747459.0000000000;14817374048592.0;749639484.4000000000;10992577609736.0;556135667.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;-0.052631578;5069;pp2016 (v225);5;1
1;257530;1467569784.000000;03/07/2016 20:16:24;1467581984.000000;03/07/2016 23:39:44;1467569849.000000;03/07/2016 20:17:29;1467581983.000000;03/07/2016 23:39:43;1467569854.000000;03/07/2016 20:17:34;1467581912.000000;03/07/2016 23:38:32;12058.000000;293;202;18;17;PHYSICS_1;;;5471784;5414154;55051;105688;450.946431514;40009910296012.0;3297338906.9000000000;11466017106208.0;944949489.6000000000;8556103955507.0;705134659.3000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.947368421;5071;pp2016 (v225);7;1
1;257531;1467582703.000000;03/07/2016 23:51:43;1467591024.000000;04/07/2016 02:10:24;1467582771.000000;03/07/2016 23:52:51;1467591023.000000;04/07/2016 02:10:23;1467582776.000000;03/07/2016 23:52:56;1467590954.000000;04/07/2016 02:09:14;8178.000000;23;202;18;17;PHYSICS_1;;;3784449;3742306;40729;502;458.609912748;26996399672388.0;3271497779.0000000000;7745570641084.0;938629500.9000000000;5773902478024.0;699697343.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.947368421;5071;pp2016 (v225);1;0
1;257540;1467597170.000000;04/07/2016 03:52:50;1467609850.000000;04/07/2016 07:24:10;1467597254.000000;04/07/2016 03:54:14;1467609849.000000;04/07/2016 07:24:09;1467597259.000000;04/07/2016 03:54:19;1467609789.000000;04/07/2016 07:23:09;12530.000000;24;202;18;17;PHYSICS_1;;;5469823;5405860;62148;4;434.285271933;37121170118684.0;2947294173.8000000000;10667393466840.0;846954622.2000000000;7938958018217.0;630326162.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.947368421;5071;pp2016 (v225);2;1
1;257541;1467609863.000000;04/07/2016 07:24:23;1467620222.000000;04/07/2016 10:17:02;1467609927.000000;04/07/2016 07:25:27;1467620221.000000;04/07/2016 10:17:01;1467609932.000000;04/07/2016 07:25:32;1467620160.000000;04/07/2016 10:16:00;10228.000000;24;202;18;17;PHYSICS_1;;;4512851;4460044;51393;1;438.396250242;29380842551644.0;2854171609.8000000000;8451276093980.0;820990489.0000000000;6285575618330.0;610605752.7000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.947368421;5071;pp2016 (v225);1;0
1;257560;1467631229.000000;04/07/2016 13:20:29;1467638591.000000;04/07/2016 15:23:11;1467631295.000000;04/07/2016 13:21:35;1467638590.000000;04/07/2016 15:23:10;1467631299.000000;04/07/2016 13:21:39;1467638529.000000;04/07/2016 15:22:09;7230.000000;0;201;18;17;PHYSICS_1;;;3425430;3387604;36620;0;469.558601782;25244209820292.0;3460481126.8000000000;7231444575232.0;991287810.2000000000;5391685271658.0;739093251.8000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;5072;pp2016 (v225);0;0
1;257562;1467641688.000000;04/07/2016 16:14:48;1467644485.000000;04/07/2016 17:01:25;1467641757.000000;04/07/2016 16:15:57;1467644332.000000;04/07/2016 16:58:52;1467641761.000000;04/07/2016 16:16:01;1467644272.000000;04/07/2016 16:57:52;2511.000000;0;200;18;16;PHYSICS_1;;;1160697;1146791;12706;0;450.756116504;8146407981616.0;3163653585.1000000000;2332782421228.0;905934920.9000000000;1738610214983.0;675188433.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.944444444;5072;pp2016 (v225);0;0
1;257563;1467644657.000000;04/07/2016 17:04:17;1467645406.000000;04/07/2016 17:16:46;1467644728.000000;04/07/2016 17:05:28;1467645406.000000;04/07/2016 17:16:46;1467644732.000000;04/07/2016 17:05:32;1467645345.000000;04/07/2016 17:15:45;613.000000;23;200;18;16;PHYSICS_1;;;407085;403333;2352;0;600.420353982;2481997228596.0;3660762874.0000000000;734706529636.0;1083637949.3000000000;534620291335.0;788525503.4000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5072;pp2016_fast (v2);1;0
1;257564;1467645767.000000;04/07/2016 17:22:47;1467646652.000000;04/07/2016 17:37:32;1467645835.000000;04/07/2016 17:23:55;1467646651.000000;04/07/2016 17:37:31;1467645840.000000;04/07/2016 17:24:00;1467646580.000000;04/07/2016 17:36:20;740.000000;23;200;18;16;PHYSICS_1;;;613643;609453;2990;0;752.013480392;3183042932248.0;3900787907.2000000000;993903135248.0;1218018548.1000000000;708944622100.0;868804683.9000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.944444444;5072;pp2016_fast (v2);1;0
1;257565;1467646682.000000;04/07/2016 17:38:02;1467647708.000000;04/07/2016 17:55:08;1467646745.000000;04/07/2016 17:39:05;1467647554.000000;04/07/2016 17:52:34;1467646750.000000;04/07/2016 17:39:10;1467647491.000000;04/07/2016 17:51:31;741.000000;23;200;18;16;PHYSICS_1;;;665922;661515;3007;0;823.142150803;3015925035752.0;3727966669.7000000000;980851529348.0;1212424634.5000000000;689513390388.0;852303325.6000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.944444444;5072;pp2016_fast (v2);1;0
1;257566;1467647819.000000;04/07/2016 17:56:59;1467654731.000000;04/07/2016 19:52:11;1467647883.000000;04/07/2016 17:58:03;1467654731.000000;04/07/2016 19:52:11;1467647888.000000;04/07/2016 17:58:08;1467654671.000000;04/07/2016 19:51:11;6783.000000;24;201;18;17;PHYSICS_1;;;3016588;2981561;33620;0;440.506425233;20250635587816.0;2957160570.7000000000;5813515867204.0;848936312.4000000000;4326873664429.0;631844869.2000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.947368421;5072;pp2016 (v225);1;0
1;257587;1467667305.000000;04/07/2016 23:21:45;1467682741.000000;05/07/2016 03:39:01;1467667371.000000;04/07/2016 23:22:51;1467682740.000000;05/07/2016 03:39:00;1467667375.000000;04/07/2016 23:22:55;1467682670.000000;05/07/2016 03:37:50;15295.000000;48;201;18;17;PHYSICS_1;;;6995568;6918069;75514;1;455.17392153;49498050426828.0;3220642229.6000000000;14181070883404.0;922706154.2000000000;10570103385900.0;687754791.2000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.947368421;5073;pp2016 (v225);3;1
1;257588;1467682828.000000;05/07/2016 03:40:28;1467686737.000000;05/07/2016 04:45:37;1467682897.000000;05/07/2016 03:41:37;1467686737.000000;05/07/2016 04:45:37;1467682901.000000;05/07/2016 03:41:41;1467686676.000000;05/07/2016 04:44:36;3775.000000;0;186;18;16;PHYSICS_1;;;1672794;1652925;18753;0;435.6234375;11088039668848.0;2887510330.4000000000;3158114931100.0;822425763.3000000000;2363005129149.0;615365919.0000000000;PHYSICS;C;LHC16k;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;5073;pp2016 (v225);0;0
